java_file,nobl
/src/edu/stanford/nlp/neural/VectorMap_hashCode_8.java,0
/src/edu/stanford/nlp/neural/SimpleTensor_scale_9.java,0
/src/edu/stanford/nlp/coref/CorefUtils_getMatchingSpans_11.java,0
/src/edu/stanford/nlp/coref/CorefProperties_useConstituencyParse_3.java,0
/src/edu/stanford/nlp/coref/CorefProperties_CorefProperties_0.java,0
/src/edu/stanford/nlp/coref/CorefProperties_algorithm_1.java,0
/src/edu/stanford/nlp/coref/CorefRules_entityHaveIncompatibleModifier_27.java,1
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_extractNPorPRPFromDependency_4.java,6
/src/edu/stanford/nlp/coref/md/MentionDetectionClassifier_classifyMentions_4.java,3
/src/edu/stanford/nlp/coref/md/HybridCorefMentionFinder_HybridCorefMentionFinder_0.java,0
/src/edu/stanford/nlp/coref/md/MentionDetectionClassifier_loadMentionDetectionClassifier_2.java,0
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_findHead_11.java,0
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_extractPronounForHeadword_9.java,3
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_removeSpuriousMentionsEn_8.java,13
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_assignMentionIDs_2.java,0
/src/edu/stanford/nlp/coref/md/MentionDetectionClassifier_probabilityOf_3.java,0
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_extractNPorPRP_5.java,2
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_setBarePlural_4.java,0
/src/edu/stanford/nlp/coref/md/MentionDetectionClassifier_MentionDetectionClassifier_0.java,0
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_extractNamedEntityMentions_6.java,0
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_RuleBasedCorefMentionFinder_0.java,0
/src/edu/stanford/nlp/coref/md/HybridCorefMentionFinder_findMentions_1.java,7
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_addMention_8.java,0
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_setBarePlural_3.java,0
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_findMentions_1.java,6
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_extractMentionForHeadword_5.java,4
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_findHeadInDependency_12.java,2
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_getNPSpanOld_7.java,5
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_getNPSpan_6.java,8
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_DependencyCorefMentionFinder_0.java,0
/src/edu/stanford/nlp/coref/md/MentionDetectionClassifier_extractFeatures_1.java,8
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_findMentions_3.java,7
/src/edu/stanford/nlp/coref/md/HybridCorefMentionFinder_extractNPorPRP_3.java,2
/src/edu/stanford/nlp/coref/md/DependencyCorefMentionFinder_findHeadInDependency_10.java,0
/src/edu/stanford/nlp/coref/md/RuleBasedCorefMentionFinder_RuleBasedCorefMentionFinder_1.java,0
/src/edu/stanford/nlp/coref/md/HybridCorefMentionFinder_extractNamedEntityMentions_2.java,0
/src/edu/stanford/nlp/coref/CorefRules_entityPersonCompatible_36.java,1
/src/edu/stanford/nlp/coref/CorefRules_pruneAttributes_18.java,0
/src/edu/stanford/nlp/coref/neural/CategoricalFeatureExtractor_CategoricalFeatureExtractor_0.java,1
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getPairFeaturesMatrix_9.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_isConll_1.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_score_3.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getAverageEmbedding_8.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getNAEmbedding_4.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefAlgorithm_runCoref_1.java,3
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getAntecedentMatrix_7.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getWordEmbedding_11.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getWordEmbedding_10.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefProperties_modelPath_1.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefProperties_pretrainedEmbeddingsPath_2.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefDataExporter_finish_2.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getStaticWordEmbeddings_2.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getPairwiseModel_12.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getAnaphorEmbedding_4.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getMentionEmbeddingsForFast_6.java,1
/src/edu/stanford/nlp/coref/neural/CategoricalFeatureExtractor_encodeDistance_5.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getWordEmbeddings_6.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getAntecedentEmbedding_5.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getPairwiseFirstLayerBias_10.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getDocumentEmbedding_5.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getMentionEmbeddings_7.java,1
/src/edu/stanford/nlp/coref/neural/NeuralCorefAlgorithm_NeuralCorefAlgorithm_0.java,1
/src/edu/stanford/nlp/coref/neural/NeuralCorefDataExporter_main_5.java,0
/src/edu/stanford/nlp/coref/neural/CategoricalFeatureExtractor_encodeGenre_6.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getTunedWordEmbeddings_3.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefDataExporter_getSentenceArray_3.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_getAverageEmbedding_9.java,0
/src/edu/stanford/nlp/coref/neural/ModelSerializer_main_0.java,7
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getAnaphorMatrix_8.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefDataExporter_process_1.java,9
/src/edu/stanford/nlp/coref/neural/NeuralCorefModel_getAnaphoricityModel_11.java,0
/src/edu/stanford/nlp/coref/neural/EmbeddingExtractor_normalizeWord_12.java,0
/src/edu/stanford/nlp/coref/neural/NeuralCorefProperties_greedyness_0.java,0
/src/edu/stanford/nlp/coref/CorefProperties_useGoldMentions_16.java,0
/src/edu/stanford/nlp/coref/CorefScorer_printFinalConllScore_3.java,0
/src/edu/stanford/nlp/coref/CorefProperties_getHeadFinder_27.java,0
/src/edu/stanford/nlp/coref/CorefProperties_liberalMD_15.java,0
/src/edu/stanford/nlp/coref/CorefProperties_getLanguage_25.java,0
/src/edu/stanford/nlp/coref/CorefProperties_maxMentionDistanceWithStringMatch_8.java,0
/src/edu/stanford/nlp/coref/CorefUtils_printHumanReadableCoref_10.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getClassifierType_11.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_runCoref_3.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getPathModel_9.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getNumFeatures_16.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getMentionTypes_22.java,1
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_doPMIFeatureSelection_37.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_DeterministicCorefSieve_1.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_sortMentionsForPronoun_9.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/RFSieve_findCoreferentAntecedent_1.java,11
/src/edu/stanford/nlp/coref/hybrid/sieve/NameMatch_init_1.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_flagsToString_3.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/StrictHeadMatch3_StrictHeadMatch3_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/SpeakerMatch_SpeakerMatch_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/RelaxedExactStringMatch_RelaxedExactStringMatch_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/RFSieve_numEntitiesInList_4.java,1
/src/edu/stanford/nlp/coref/hybrid/sieve/ExactStringMatch_ExactStringMatch_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/OracleSieve_OracleSieve_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_DeterministicCorefSieve_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/NameMatch_NameMatch_0.java,1
/src/edu/stanford/nlp/coref/hybrid/sieve/StrictHeadMatch2_StrictHeadMatch2_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/RFSieve_cosine_3.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/PreciseConstructs_PreciseConstructs_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_skipThisMention_5.java,3
/src/edu/stanford/nlp/coref/hybrid/sieve/StrictHeadMatch4_StrictHeadMatch4_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/PronounMatch_PronounMatch_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/ChineseHeadMatch_ChineseHeadMatch_1.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/NameMatch_isNamedMention_2.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/ChineseHeadMatch_ChineseHeadMatch_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/OracleSieve_findCoreferentAntecedent_1.java,2
/src/edu/stanford/nlp/coref/hybrid/sieve/LexicalChainMatch_LexicalChainMatch_0.java,1
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_useRoleSkip_4.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/RFSieve_RFSieve_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DcorefSieveOptions_toString_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DcorefSieveOptions_DcorefSieveOptions_1.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DiscourseMatch_DiscourseMatch_0.java,0
/src/edu/stanford/nlp/coref/hybrid/sieve/DeterministicCorefSieve_findCoreferentAntecedent_2.java,10
/src/edu/stanford/nlp/coref/hybrid/sieve/NameMatchPrecise_NameMatchPrecise_0.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_makeCorefOutput_10.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getMentionTypeStr_32.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_sentenceStringWithMention_3.java,4
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getThreadCounts_4.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getMentionTypeStr_33.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getGenderNumber_47.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_loadWordEmbedding_45.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_printRawDoc_0.java,1
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getPathSerialized_36.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getTreeDepth_17.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_checkTime_2.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_main_7.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getMentionType_20.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getFeatureCountThreshold_24.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_calculateFeatureImportance_18.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_storeTrainData_48.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getNumTrees_14.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_doScore_1.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_HybridCorefSystem_0.java,1
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_useBasicFeatures_25.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_runCoref_4.java,18
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getMaxSentDistForSieve_19.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getPMIThres_38.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getSkipAntecedentType_41.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_printMentionDetectionLog_4.java,3
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_useDcorefRules_28.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_doAnalysis_39.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_coref_9.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_printErrorLogDcoref_5.java,12
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_useCoNLLAuto_8.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_coref_7.java,6
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTreeNode_DecisionTreeNode_1.java,0
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTreeNode_DecisionTreeNode_0.java,0
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTree_probabilityOfTrue_2.java,2
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTreeNode_isLeaf_3.java,0
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTreeNode_DecisionTreeNode_2.java,0
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTree_DecisionTree_0.java,0
/src/edu/stanford/nlp/coref/hybrid/rf/DecisionTree_probabilityOfTrue_1.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_printErrorLog_1.java,11
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_checkMemoryUsage_12.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getMergeThreshold_12.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_coref_8.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_useWordEmbedding_31.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_addMissingAnnotations_50.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_useLexicalFeatures_30.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_combineObjectRoles_26.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_printMDLog_6.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getAntecedentType_21.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_debug_10.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_useMentionDetectionFeatures_27.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_main_13.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_dictionaries_2.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getSieves_35.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getLanguage_5.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_setMergeThreshold_13.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getDownsamplingRate_23.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_getSkipMentionType_40.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefPrinter_isFirstMention_2.java,0
/src/edu/stanford/nlp/coref/hybrid/HybridCorefSystem_postProcessing_11.java,2
/src/edu/stanford/nlp/coref/hybrid/HybridCorefProperties_checkMemory_3.java,0
